timestamp,sens1_Temp,sens1_RH,sens1_WBT,sens2_Temp,sens2_RH,sens3_Temp,sens3_RH
2025-11-11T23:46:00.686000Z,19.8,45.5,19,12.9,17.9,41.6,19.1,
2025-11-11T23:46:30.698000Z,19.8,45.5,19,12.9,17.9,41.6,18.6,
2025-11-11T23:47:00.760000Z,19.8,45.4,19,12.9,17.9,41.3,19.1,
2025-11-11T23:47:30.701000Z,19.8,45.5,19,12.9,17.9,41.4,18.6,
2025-11-11T23:48:00.697000Z,19.7,45.4,19,12.8,17.9,41.2,18.6,
2025-11-11T23:48:30.765000Z,19.7,45.4,19,12.8,17.9,41.5,18.7,
2025-11-11T23:49:00.895000Z,19.7,45.4,19,12.8,18,41.4,18.6,
2025-11-11T23:49:30.707000Z,19.7,45.3,19,12.8,18,41.3,18.7,
2025-11-11T23:50:00.699000Z,19.7,45.3,18.9,12.8,17.9,41.2,19.2,
2025-11-11T23:50:31.322000Z,19.7,45.4,19,12.8,17.9,41.6,18.7,
2025-11-11T23:51:01.198000Z,19.8,45,19,12.9,18,40.9,18.7,
2025-11-11T23:51:30.690000Z,19.8,44.7,19,12.8,18,40.7,18.7,
2025-11-11T23:52:00.812000Z,19.8,44.5,19.1,12.8,18.1,40.5,18.7,
2025-11-11T23:52:30.719000Z,19.9,44.3,19.1,12.8,18.2,40.6,18.8,
2025-11-11T23:53:01.079000Z,20,44.1,19.2,12.9,18.3,40,19.2,
2025-11-11T23:53:30.710000Z,20.1,43.9,19.3,13,18.4,40,19.3,
2025-11-11T23:54:00.706000Z,20.1,43.8,19.4,12.9,18.5,39.9,19.2,
2025-11-11T23:54:30.786000Z,20.2,43.7,19.4,13,18.6,39.7,19.3,
2025-11-11T23:55:00.739000Z,20.3,43.6,19.5,13.1,18.7,39.8,19.3,
2025-11-11T23:55:30.741000Z,20.4,43.6,19.6,13.2,18.7,39.8,19.3,
2025-11-11T23:56:00.768000Z,20.4,43.6,19.7,13.2,18.8,39.8,19.3,
2025-11-11T23:56:30.794000Z,20.5,43.6,19.7,13.2,18.8,39.9,19.7,
2025-11-11T23:57:00.767000Z,20.5,43.6,19.8,13.2,18.8,39.7,19.3,
2025-11-11T23:57:30.731000Z,20.6,43.7,19.8,13.3,18.8,40.1,19.3,
2025-11-11T23:58:00.738000Z,20.6,43.8,19.8,13.4,18.8,40.2,19.3,
2025-11-11T23:58:30.737000Z,20.6,43.9,19.9,13.4,18.8,40.4,19.8,
2025-11-11T23:59:00.740000Z,20.6,43.9,19.9,13.4,18.8,40.3,19.2,
2025-11-11T23:59:30.756000Z,20.6,44.1,19.9,13.4,18.8,40.4,19.8,
2025-11-12T00:00:30.843000Z,20.6,44.3,19.9,13.4,18.8,40.4,19.8,
2025-11-12T00:01:00.795000Z,20.6,44.4,19.8,13.4,18.8,40.7,19.4,
2025-11-12T00:01:30.755000Z,20.5,44.5,19.8,13.4,18.7,40.6,19.8,
2025-11-12T00:02:00.755000Z,20.5,44.6,19.8,13.4,18.7,40.7,19.4,
2025-11-12T00:02:30.886000Z,20.5,44.7,19.7,13.4,18.6,40.7,19.8,
2025-11-12T00:03:00.893000Z,20.4,44.8,19.7,13.3,18.6,41.1,19.3,
2025-11-12T00:03:30.753000Z,20.4,44.9,19.7,13.3,18.5,41.1,19.4,
2025-11-12T00:04:00.886000Z,20.4,45,19.6,13.4,18.5,40.9,19.3,
2025-11-12T00:04:30.754000Z,20.3,45,19.6,13.3,18.5,41.3,19.3,
2025-11-12T00:05:00.757000Z,20.3,45,19.6,13.3,18.5,41,19.3,
2025-11-12T00:05:30.772000Z,20.3,45.1,19.5,13.3,18.4,41.1,19.3,
2025-11-12T00:06:00.769000Z,20.2,45,19.5,13.2,18.4,40.9,19.3,
2025-11-12T00:06:30.788000Z,20.2,45.1,19.5,13.2,18.4,41.3,19.3,
2025-11-12T00:07:00.795000Z,20.2,45.1,19.4,13.2,18.3,41.2,19.3,
2025-11-12T00:07:30.776000Z,20.2,45.2,19.4,13.2,18.3,41.3,19.3,
2025-11-12T00:08:00.776000Z,20.1,45.3,19.4,13.1,18.3,41.6,19.3,
2025-11-12T00:08:30.786000Z,20.1,45.4,19.4,13.2,18.3,41.4,19.3,
2025-11-12T00:09:00.839000Z,20.1,45.4,19.3,13.2,18.3,41.3,19.2,
2025-11-12T00:09:30.788000Z,20.1,45.3,19.3,13.1,18.3,41.4,19.2,
2025-11-12T00:10:00.959000Z,20.1,45.3,19.3,13.1,18.3,41.4,19.2,
2025-11-12T00:10:30.779000Z,20,45.5,19.3,13.1,18.2,41.7,19.2,
2025-11-12T00:11:00.776000Z,20,45.4,19.3,13.1,18.2,41.5,19.2,
2025-11-12T00:11:30.825000Z,20,45.5,19.2,13.1,18.1,41.7,19.1,
2025-11-12T00:12:00.780000Z,20,45.5,19.2,13.1,18.1,41.4,19.1,
2025-11-12T00:12:30.883000Z,20,45.5,19.2,13.1,18.1,41.3,19.1,
2025-11-12T00:13:00.790000Z,20,45.4,19.2,13.1,18.2,41.6,19.1,
2025-11-12T00:13:30.796000Z,20,45.4,19.2,13.1,18.1,41.6,19.1,
2025-11-12T00:14:00.780000Z,19.9,45.5,19.2,13,18.2,41.6,19.1,
2025-11-12T00:14:30.787000Z,19.9,45.4,19.2,13,18.1,41.4,18.6,
2025-11-12T00:15:00.782000Z,19.9,45.4,19.1,13,18.1,41.5,19,
2025-11-12T00:15:30.788000Z,19.9,45.4,19.1,13,18,41.7,19,
2025-11-12T00:16:00.794000Z,19.9,45.4,19.1,13,18,41.8,19,
2025-11-12T00:16:30.793000Z,19.9,45.4,19.1,13,18,41.7,18.5,
2025-11-12T00:17:00.884000Z,19.9,45.4,19.1,13,18,41.7,19,
2025-11-12T00:17:30.946000Z,19.9,45.3,19.1,13,18,41.6,19,
2025-11-12T00:18:00.791000Z,19.8,45.3,19.1,12.9,18,41.6,18.5,
2025-11-12T00:18:30.800000Z,19.8,45.3,19.1,12.9,18,41.5,18.5,
2025-11-12T00:19:00.835000Z,19.8,45.3,19.1,12.9,17.9,41.3,19,
2025-11-12T00:19:30.794000Z,19.8,45.3,19,12.9,18,41.6,18.5,
2025-11-12T00:20:00.793000Z,19.8,45.2,19,12.9,18,41.6,19,
2025-11-12T00:20:30.802000Z,19.8,45.2,19,12.9,18,41.5,19,
2025-11-12T00:21:00.800000Z,19.8,45.3,19,12.9,18,41.4,19,
2025-11-12T00:21:30.815000Z,19.8,45.2,19,12.9,17.9,41.2,18.9,
2025-11-12T00:22:00.811000Z,19.8,45.2,19,12.9,17.9,41.5,18.5,
2025-11-12T00:22:30.811000Z,19.8,45.2,19,12.9,17.9,41.6,18.9,
2025-11-12T00:23:00.806000Z,19.8,45.2,19,12.9,17.9,41.1,19,
2025-11-12T00:23:30.840000Z,19.7,45.1,19,12.8,17.9,41.2,19,
2025-11-12T00:24:00.888000Z,19.7,45.1,18.9,12.8,17.9,41.1,18.5,
2025-11-12T00:24:30.814000Z,19.7,45.1,18.9,12.8,17.9,41.3,19,
2025-11-12T00:25:00.816000Z,19.7,45.1,18.9,12.8,17.9,41.2,19.1,
2025-11-12T00:25:30.829000Z,19.7,45.1,18.9,12.8,17.9,41.1,18.6,
2025-11-12T00:26:00.823000Z,19.7,45.1,18.9,12.8,17.9,41,19.1,
2025-11-12T00:26:30.837000Z,19.7,45,19,12.8,17.9,41.2,18.6,
2025-11-12T00:27:00.956000Z,19.7,45,19,12.8,17.9,41,18.6,
2025-11-12T00:27:30.865000Z,19.7,45.1,19,12.8,17.9,41.4,18.6,
2025-11-12T00:28:00.914000Z,19.7,45.1,18.9,12.8,17.9,41.3,18.7,
2025-11-12T00:28:31.339000Z,19.7,45.1,18.9,12.8,17.9,41.1,18.7,
2025-11-12T00:29:01.340000Z,19.7,45.1,18.9,12.8,17.8,41.4,18.6,
2025-11-12T00:29:31.321000Z,19.7,45,18.9,12.8,17.8,41.2,18.7,
2025-11-12T00:30:01.344000Z,19.7,45,18.9,12.8,17.7,41,18.7,
2025-11-12T00:30:31.319000Z,19.7,44.9,18.9,12.8,17.8,41.1,18.7,
2025-11-12T00:31:01.271000Z,19.7,44.9,18.9,12.8,17.9,40.8,18.7,
2025-11-12T00:31:31.252000Z,19.7,44.9,18.9,12.8,17.9,41,18.6,
2025-11-12T00:32:01.321000Z,19.7,44.9,18.9,12.8,17.8,41,18.6,
2025-11-12T00:32:31.232000Z,19.7,44.8,18.9,12.7,17.8,41,18.6,
2025-11-12T00:33:01.218000Z,19.7,44.8,18.9,12.7,17.8,40.9,18.6,
2025-11-12T00:33:31.276000Z,19.7,44.9,18.9,12.8,17.8,41.3,18.6,
2025-11-12T00:34:01.184000Z,19.7,44.8,18.9,12.7,17.8,41.2,18.6,
2025-11-12T00:34:31.166000Z,19.7,44.8,18.9,12.7,17.8,41.2,18.6,
2025-11-12T00:35:01.148000Z,19.7,44.9,18.8,12.8,17.8,40.9,18.6,
2025-11-12T00:35:31.144000Z,19.7,44.8,18.8,12.7,17.8,40.8,18.6,
2025-11-12T00:36:01.117000Z,19.7,44.8,18.8,12.7,17.8,40.8,18.6,
2025-11-12T00:36:31.183000Z,19.6,44.8,18.8,12.7,17.8,41.3,18.6,
2025-11-12T00:37:01.083000Z,19.6,44.8,18.8,12.7,17.8,40.9,18.6,
2025-11-12T00:37:31.065000Z,19.6,44.8,18.8,12.7,17.8,41.2,18.6,
2025-11-12T00:38:01.155000Z,19.7,44.8,18.8,12.7,17.8,40.9,18.6,
2025-11-12T00:38:31.168000Z,19.7,44.6,18.9,12.7,17.9,40.3,18.7,
2025-11-12T00:39:01.070000Z,19.7,44.3,18.9,12.7,17.9,40.2,18.6,
2025-11-12T00:39:30.995000Z,19.8,44.1,19,12.7,18,40.4,18.2,
2025-11-12T00:40:01.118000Z,19.8,44,19,12.7,18.1,40.1,18.7,
2025-11-12T00:40:30.998000Z,19.9,43.9,19.1,12.8,18.2,40,18.8,
2025-11-12T00:41:00.932000Z,20,43.8,19.2,12.9,18.3,40.1,18.8,
2025-11-12T00:41:30.918000Z,20.1,43.5,19.3,12.9,18.4,39.7,18.8,
2025-11-12T00:42:00.949000Z,20.2,43.4,19.4,13,18.5,39.8,19.4,
2025-11-12T00:42:30.876000Z,20.3,43.4,19.5,13,18.6,39.7,19.4,
2025-11-12T00:43:00.881000Z,20.3,43.4,19.5,13,18.6,39.6,19,
2025-11-12T00:43:30.878000Z,20.4,43.4,19.6,13.1,18.6,39.8,19,
2025-11-12T00:44:00.937000Z,20.4,43.5,19.6,13.1,18.6,40,19.5,
2025-11-12T00:44:30.995000Z,20.4,43.5,19.6,13.1,18.7,39.9,19,
2025-11-12T00:45:00.889000Z,20.4,43.6,19.7,13.2,18.6,40.1,19.5,
2025-11-12T00:45:30.887000Z,20.4,43.6,19.7,13.2,18.6,40.2,19.5,
2025-11-12T00:46:00.884000Z,20.5,43.6,19.7,13.2,18.6,39.9,19.5,
2025-11-12T00:46:30.886000Z,20.5,43.6,19.7,13.2,18.7,39.9,19.5,
2025-11-12T00:47:00.945000Z,20.5,43.5,19.7,13.2,18.7,39.8,19.5,
2025-11-12T00:47:30.891000Z,20.5,43.5,19.8,13.2,18.7,39.9,19.5,
2025-11-12T00:48:00.896000Z,20.6,43.3,19.8,13.3,18.8,39.7,19.5,
2025-11-12T00:48:30.965000Z,20.6,43.3,19.9,13.3,18.8,39.7,19.6,
2025-11-12T00:49:00.899000Z,20.7,43.3,19.9,13.4,18.9,39.8,19.5,
2025-11-12T00:49:30.966000Z,20.7,43.2,19.9,13.4,18.9,39.8,19.6,
2025-11-12T00:50:01.018000Z,20.7,43.2,20,13.4,18.9,39.6,19.6,
2025-11-12T00:50:30.894000Z,20.7,43.2,20,13.4,18.9,39.6,19.6,
2025-11-12T00:51:00.899000Z,20.7,43.3,20,13.4,18.9,39.7,19.7,
2025-11-12T00:51:30.905000Z,20.7,43.3,20,13.4,18.9,39.6,19.6,
2025-11-12T00:52:00.901000Z,20.8,43.4,20,13.5,18.9,39.6,19.7,
2025-11-12T00:52:30.907000Z,20.8,43.6,20,13.5,18.9,40.1,19.7,
2025-11-12T00:53:00.899000Z,20.8,43.6,20,13.5,18.9,40.1,19.7,
2025-11-12T00:53:30.931000Z,20.8,43.6,20,13.5,18.9,40.1,19.7,
2025-11-12T00:54:00.984000Z,20.7,43.7,20,13.4,18.9,39.8,19.7,
2025-11-12T00:54:30.907000Z,20.7,43.7,20,13.4,18.9,39.7,19.7,
2025-11-12T00:55:00.909000Z,20.7,43.8,20,13.4,18.9,39.9,19.7,
2025-11-12T00:55:30.924000Z,20.7,43.8,20,13.4,18.9,39.9,19.7,
2025-11-12T00:56:01.006000Z,20.7,43.9,19.9,13.5,18.8,40.2,19.7,
2025-11-12T00:56:30.916000Z,20.7,46.4,20,13.8,18.8,44,19.6,
2025-11-12T00:57:00.919000Z,20.7,47.8,20,14,18.8,45,19.6,
2025-11-12T00:57:30.932000Z,20.6,48,20,13.9,18.9,45.6,19.6,
2025-11-12T00:58:00.917000Z,20.6,48.4,20,14,18.9,44.9,19.6,
2025-11-12T00:58:30.927000Z,20.6,48.8,20,14.1,18.9,44.8,19.6,
2025-11-12T00:59:00.919000Z,20.6,48.3,20,14,18.8,45,19.6,
2025-11-12T00:59:30.927000Z,20.6,48.6,20,14,18.8,45.1,19.6,
2025-11-12T01:00:01.114000Z,20.6,48.2,20,14,18.8,44.6,19.6,
2025-11-12T01:00:31.033000Z,20.6,48.5,19.9,14,18.7,45,19.6,
2025-11-12T01:01:00.916000Z,20.6,48.3,19.9,14,18.7,44.1,19.6,
2025-11-12T01:01:30.924000Z,20.5,48,19.9,13.9,18.7,44.3,19.6,
2025-11-12T01:02:00.923000Z,20.5,48.1,19.9,13.9,18.7,44.2,19.6,
2025-11-12T01:02:31.078000Z,20.5,48.3,19.9,13.9,18.7,44.2,19.6,
2025-11-12T01:03:00.972000Z,20.5,48.1,19.9,13.9,18.7,44.2,19.6,
2025-11-12T01:03:30.927000Z,20.5,48.1,19.8,13.9,18.7,44.3,19.6,
2025-11-12T01:04:00.927000Z,20.5,48.1,19.8,13.9,18.7,44.2,19.5,
2025-11-12T01:04:30.970000Z,20.5,48.1,19.9,13.9,18.7,44.2,19.6,
2025-11-12T01:05:00.917000Z,20.5,47.8,19.9,13.8,18.7,43.7,19.5,
2025-11-12T01:05:30.920000Z,20.6,47.3,20,13.8,18.9,43.5,19.6,
2025-11-12T01:06:00.924000Z,20.7,47,20.1,13.9,18.9,42.9,20,
2025-11-12T01:06:31.089000Z,20.8,46.4,20.2,13.9,19.1,42.5,19.5,
2025-11-12T01:07:00.985000Z,20.9,46,20.3,13.9,19.3,42.1,20,
2025-11-12T01:07:30.933000Z,21.1,45.6,20.4,14,19.3,42.2,20.1,
2025-11-12T01:08:00.935000Z,21.2,45.1,20.6,14,19.4,41.5,20.1,
2025-11-12T01:08:30.932000Z,21.4,44.8,20.7,14.2,19.7,41,20.1,
2025-11-12T01:09:01.042000Z,21.5,44.7,20.9,14.2,19.8,41,20.1,
2025-11-12T01:09:30.950000Z,21.6,44.7,21,14.3,19.8,41,20.7,
2025-11-12T01:10:01.003000Z,21.6,45,21,14.4,19.8,41.3,20.7,
2025-11-12T01:10:30.955000Z,21.7,45.2,21.1,14.5,19.8,41.6,20.7,
2025-11-12T01:11:00.957000Z,21.6,45.4,21.1,14.4,19.7,41.6,20.7,
2025-11-12T01:11:30.963000Z,21.6,45.5,21.1,14.4,19.7,41.7,20.7,
2025-11-12T01:12:01.013000Z,21.7,45.5,21.1,14.5,19.7,41.8,20.7,
2025-11-12T01:12:30.962000Z,21.7,45.5,21.2,14.5,19.8,41.6,20.7,
2025-11-12T01:13:00.973000Z,21.8,45.5,21.2,14.6,19.9,41.5,20.7,
2025-11-12T01:13:30.968000Z,21.9,45.3,21.3,14.7,20,41.2,20.7,
2025-11-12T01:14:01.074000Z,22,45.2,21.4,14.7,20.2,41.5,21.2,
2025-11-12T01:14:30.968000Z,22.1,45.2,21.5,14.8,20.2,41.6,21.2,
2025-11-12T01:15:00.961000Z,22.2,45.3,21.6,14.9,20.2,41.5,21.2,
2025-11-12T01:15:30.977000Z,22.3,45.4,21.7,15,20.3,41.8,21.2,
2025-11-12T01:16:00.987000Z,22.3,45.3,21.8,15,20.3,41.5,21.2,
2025-11-12T01:16:31.039000Z,22.4,45.5,21.9,15.1,20.4,41.8,21.2,
2025-11-12T01:17:00.979000Z,22.4,45.6,21.9,15.1,20.4,41.9,21.2,
2025-11-12T01:17:31.099000Z,22.4,45.7,21.9,15.1,20.4,41.9,21.3,
2025-11-12T01:18:00.972000Z,22.4,46,21.9,15.2,20.3,42.3,21.3,
2025-11-12T01:18:30.980000Z,22.4,46.4,21.9,15.2,20.3,42.8,21.3,
2025-11-12T01:19:00.968000Z,22.3,46.6,21.8,15.2,20.2,42.6,21.2,
2025-11-12T01:19:31.007000Z,22.3,46.5,21.8,15.2,20.2,42.8,21.2,
2025-11-12T01:20:00.984000Z,22.3,46.6,21.8,15.2,20.1,43.1,21.2,
2025-11-12T01:20:31.109000Z,22.2,46.6,21.7,15.1,20.1,43,21.2,
2025-11-12T01:21:00.976000Z,22.2,46.5,21.6,15.1,20,42.8,21.2,
2025-11-12T01:21:30.987000Z,22.1,46.2,21.6,15,20,42.4,21.2,
2025-11-12T01:22:01.107000Z,22.1,46.3,21.5,15,19.9,42.7,21.1,
2025-11-12T01:22:30.988000Z,22,47.2,21.5,15,20,44,21.1,
2025-11-12T01:23:00.978000Z,22,48.6,21.5,15.2,20,45.7,21.2,
2025-11-12T01:23:31.491000Z,21.9,49.6,21.5,15.3,20,46.2,21.1,
2025-11-12T01:24:01.516000Z,21.9,49.9,21.5,15.3,20,47.3,21.1,
2025-11-12T01:24:31.485000Z,21.9,49.9,21.4,15.3,19.9,45.1,21.1,
2025-11-12T01:25:01.582000Z,21.9,49.9,21.4,15.3,19.9,45,21.1,
2025-11-12T01:25:31.466000Z,21.9,49.8,21.4,15.3,19.9,45.4,21.1,
2025-11-12T01:26:01.407000Z,21.8,50.3,21.4,15.3,19.9,45,20.6,
2025-11-12T01:26:31.395000Z,21.8,50.9,21.4,15.4,20,46.8,20.5,
2025-11-12T01:27:01.413000Z,21.8,51.1,21.4,15.4,19.9,46.4,20.5,
2025-11-12T01:27:31.357000Z,21.8,50.8,21.3,15.4,20,47.7,20.6,
2025-11-12T01:28:01.339000Z,21.8,51.1,21.3,15.4,19.9,46.9,20.6,
2025-11-12T01:28:31.317000Z,21.7,51.3,21.3,15.3,19.9,47.3,20.6,
2025-11-12T01:29:01.314000Z,21.7,51.3,21.3,15.3,19.9,47.7,21,
2025-11-12T01:29:31.299000Z,21.7,51.7,21.3,15.4,19.9,48,20.6,
2025-11-12T01:30:01.311000Z,21.7,51.9,21.2,15.4,19.8,48.3,21.1,
2025-11-12T01:30:31.268000Z,21.6,51.9,21.2,15.3,19.8,48.5,20.6,
2025-11-12T01:31:01.240000Z,21.6,52.2,21.2,15.4,19.8,48.5,20.6,
2025-11-12T01:31:31.222000Z,21.6,52.4,21.2,15.4,19.8,48.2,20.5,
2025-11-12T01:32:01.207000Z,21.6,52.4,21.1,15.4,19.8,48.7,21,
2025-11-12T01:32:31.202000Z,21.5,52.4,21.1,15.3,19.8,49.1,20.5,
2025-11-12T01:33:01.174000Z,21.5,52.7,21.1,15.4,19.8,49,20.9,
2025-11-12T01:33:31.153000Z,21.5,52.9,21.1,15.4,19.8,49.2,20.5,
2025-11-12T01:34:31.116000Z,21.5,52.8,21,15.4,19.7,49,20.5,
2025-11-12T01:35:01.113000Z,21.5,52.5,21,15.3,19.7,48.5,20.5,
2025-11-12T01:35:31.188000Z,21.4,52.7,21,15.3,19.7,48.6,20.5,
2025-11-12T01:36:01.062000Z,21.4,52.8,21,15.3,19.7,48.8,20.4,
2025-11-12T01:36:31.071000Z,21.4,52.7,21,15.3,19.7,49,20.8,
2025-11-12T01:37:01.149000Z,21.4,52.7,20.9,15.3,19.7,48.8,20.8,
2025-11-12T01:37:31.076000Z,21.4,52.8,20.9,15.3,19.7,48.5,20.3,
2025-11-12T01:38:01.087000Z,21.3,52.8,20.9,15.2,19.7,48.9,20.4,
2025-11-12T01:38:31.039000Z,21.3,52.8,20.9,15.2,19.6,48.6,20.4,
2025-11-12T01:39:01.024000Z,21.3,52.9,20.9,15.2,19.6,48.9,20.3,
2025-11-12T01:39:31.035000Z,21.3,52.7,20.9,15.2,19.6,48.8,20.4,
2025-11-12T01:40:01.024000Z,21.3,52.8,20.8,15.2,19.6,48.9,19.9,
2025-11-12T01:40:31.033000Z,21.3,52.9,20.8,15.2,19.6,49.1,20.4,
2025-11-12T01:41:01.028000Z,21.2,53,20.8,15.1,19.6,49.1,20.4,
2025-11-12T01:41:31.036000Z,21.2,52.9,20.8,15.1,19.6,49.2,20.3,
2025-11-12T01:42:01.047000Z,21.2,53,20.8,15.1,19.6,48.8,20.4,
2025-11-12T01:42:31.108000Z,21.2,53,20.8,15.1,19.5,49,20.4,
2025-11-12T01:43:01.031000Z,21.2,52.9,20.7,15.1,19.6,49.4,20.4,
2025-11-12T01:43:31.062000Z,21.2,53.2,20.7,15.2,19.5,48.9,20.4,
2025-11-12T01:44:01.111000Z,21.2,53.1,20.7,15.2,19.6,48.9,20.3,
2025-11-12T01:44:31.038000Z,21.2,53,20.7,15.1,19.5,49.1,20.3,
2025-11-12T01:45:01.075000Z,21.1,53.2,20.7,15.1,19.4,49,20.3,
2025-11-12T01:45:31.042000Z,21.1,53.3,20.7,15.1,19.5,49.1,20.3,
2025-11-12T01:46:01.037000Z,21.1,53.2,20.7,15.1,19.5,49.4,20.3,
2025-11-12T01:46:31.048000Z,21.1,53.1,20.6,15.1,19.5,49.4,20.3,
2025-11-12T01:47:01.043000Z,21.1,53.3,20.6,15.1,19.4,49.1,20.3,
2025-11-12T01:47:31.050000Z,21.1,53.3,20.6,15.1,19.4,49.3,20.3,
2025-11-12T01:48:01.043000Z,21.1,53.1,20.6,15.1,19.4,49.3,20.3,
2025-11-12T01:48:31.185000Z,21.1,53,20.6,15.1,19.4,48.9,20.3,
2025-11-12T01:49:01.121000Z,21,53.1,20.6,15,19.4,49.4,20.2,
2025-11-12T01:49:31.056000Z,21,53.3,20.6,15,19.4,49.2,20.2,
2025-11-12T01:50:01.186000Z,21,53.1,20.5,15,19.3,49.3,20.2,
2025-11-12T01:50:31.055000Z,21,52.9,20.5,15,19.4,49.1,20.2,
2025-11-12T01:51:01.056000Z,21,52.9,20.5,15,19.3,48.9,20.2,
2025-11-12T01:51:31.059000Z,21,52.9,20.5,15,19.3,49,19.7,
2025-11-12T01:52:01.097000Z,21,53,20.5,15,19.4,48.9,20.2,
2025-11-12T01:52:31.151000Z,21,52.9,20.5,15,19.3,49,20.2,
2025-11-12T01:53:01.423000Z,21,52.9,20.5,15,19.3,49,19.7,
2025-11-12T01:53:31.113000Z,20.9,53,20.5,14.9,19.3,49.2,20.2,
2025-11-12T01:54:01.084000Z,20.9,52.9,20.5,14.9,19.3,49.3,19.7,
2025-11-12T01:54:31.090000Z,20.9,52.9,20.5,14.9,19.3,49.3,19.8,
2025-11-12T01:55:01.087000Z,20.9,52.8,20.4,14.9,19.2,49,19.8,
2025-11-12T01:55:31.141000Z,20.9,52.7,20.4,14.8,19.1,48.9,19.9,
2025-11-12T01:56:01.099000Z,20.9,52.7,20.4,14.8,19.2,48.8,19.8,
2025-11-12T01:56:31.104000Z,20.9,52.6,20.4,14.8,19.2,48.8,19.8,
2025-11-12T01:57:01.092000Z,20.9,52.6,20.4,14.8,19.2,48.9,19.8,
2025-11-12T01:57:31.095000Z,20.9,52.5,20.4,14.8,19.2,48.4,19.8,
2025-11-12T01:58:31.111000Z,20.9,52.4,20.4,14.8,19.2,48.5,19.8,
2025-11-12T01:59:01.162000Z,20.9,52.4,20.4,14.8,19.1,48.6,19.8,
2025-11-12T01:59:31.119000Z,20.9,52.4,20.4,14.8,19.2,48.4,19.8,
2025-11-12T02:00:01.110000Z,20.9,52.3,20.4,14.8,19.2,48.4,19.9,
2025-11-12T02:00:31.123000Z,20.9,52.3,20.4,14.8,19.2,48.5,19.9,
2025-11-12T02:01:01.122000Z,20.9,52.2,20.4,14.8,19.2,48.1,19.9,
2025-11-12T02:01:31.127000Z,20.9,52.3,20.4,14.8,19.2,48.4,19.8,
2025-11-12T02:02:01.267000Z,20.9,52.2,20.4,14.8,19.2,48.1,20.3,
2025-11-12T02:02:31.138000Z,20.9,52.1,20.4,14.8,19.2,48.2,19.8,
2025-11-12T02:03:01.224000Z,20.9,52.1,20.4,14.8,19.1,48.1,20.3,
2025-11-12T02:03:31.134000Z,20.9,52.1,20.4,14.8,19.1,48.2,19.9,
2025-11-12T02:04:01.142000Z,20.8,52.1,20.3,14.7,19.2,48.3,19.8,
2025-11-12T02:04:31.142000Z,20.8,52.1,20.3,14.7,19.1,48.1,20.2,
2025-11-12T02:05:01.143000Z,20.8,52.1,20.3,14.7,19.1,48,20.2,
2025-11-12T02:05:31.152000Z,20.8,52,20.3,14.7,19.1,48.3,20.2,
2025-11-12T02:06:01.155000Z,20.8,52,20.3,14.7,19.1,47.9,19.7,
2025-11-12T02:06:31.143000Z,20.8,52,20.3,14.7,19.1,48,19.7,
2025-11-12T02:07:01.150000Z,20.8,52,20.3,14.7,19.1,47.7,19.7,
2025-11-12T02:07:31.151000Z,20.8,51.9,20.3,14.6,19.1,48.1,19.7,
2025-11-12T02:08:01.294000Z,20.8,52,20.3,14.7,19,48.1,19.7,
2025-11-12T02:08:31.203000Z,20.8,52,20.3,14.7,19,47.7,19.7,
2025-11-12T02:09:01.154000Z,20.7,51.9,20.2,14.6,19.1,48.2,19.7,
2025-11-12T02:09:31.256000Z,20.7,51.8,20.2,14.5,19,48,19.7,
2025-11-12T02:10:01.152000Z,20.7,51.8,20.2,14.5,19,47.5,19.7,
2025-11-12T02:10:31.154000Z,20.7,51.8,20.2,14.5,19.1,47.6,19.7,
2025-11-12T02:11:01.147000Z,20.7,51.8,20.2,14.5,19,47.5,19.8,
2025-11-12T02:11:31.160000Z,20.7,51.7,20.2,14.5,19,47.7,20.2,
2025-11-12T02:12:01.209000Z,20.7,51.7,20.2,14.5,19,47.4,19.7,
2025-11-12T02:12:31.267000Z,20.7,51.6,20.2,14.5,19,47.5,20.2,
2025-11-12T02:13:01.163000Z,20.7,51.6,20.2,14.5,19,47.5,19.7,
2025-11-12T02:13:31.169000Z,20.7,51.5,20.2,14.5,19,47.7,20.2,
2025-11-12T02:14:01.158000Z,20.7,51.5,20.2,14.5,19,47.4,19.7,
2025-11-12T02:14:31.163000Z,20.7,51.5,20.2,14.5,19,47.1,19.7,
2025-11-12T02:15:01.155000Z,20.7,51.4,20.2,14.5,19,47.3,19.7,
2025-11-12T02:15:31.161000Z,20.7,51.4,20.2,14.5,19,47,19.8,
2025-11-12T02:16:01.167000Z,20.7,51.4,20.2,14.5,19,47,19.3,
2025-11-12T02:16:31.281000Z,20.7,51.3,20.2,14.5,19,47,19.7,
2025-11-12T02:17:01.159000Z,20.7,51.3,20.2,14.5,19,47.6,19.8,
2025-11-12T02:17:31.155000Z,20.7,51.2,20.2,14.5,19,47.1,19.8,
2025-11-12T02:18:01.159000Z,20.7,51.2,20.2,14.5,19,47.1,19.8,
2025-11-12T02:18:31.198000Z,20.7,51.1,20.2,14.5,19,47.2,19.8,
2025-11-12T02:19:01.245000Z,20.7,51.1,20.2,14.5,18.9,47,19.7,
2025-11-12T02:19:31.190000Z,20.7,51.2,20.1,14.5,19,47.2,19.8,
2025-11-12T02:20:01.183000Z,20.7,51.1,20.1,14.5,18.9,47.2,19.8,
2025-11-12T02:20:31.196000Z,20.7,51.1,20.1,14.5,18.9,47,19.8,
